time	track	channel	pitch	volume	instrument
3488	3	5	62	0	25
3488	3	5	55	61	25
3488	3	5	60	61	25
3488	4	6	89	0	48
3488	4	6	76	48	48
3488	4	6	79	48	48
3488	4	6	86	0	48
3488	5	7	36	65	35
3488	6	9	42	0	0
3488	6	9	35	72	0
3488	6	9	42	72	0
3492	2	4	55	0	4
3492	3	5	55	0	25
3492	3	5	52	0	25
3492	3	5	60	0	25
3492	6	9	42	0	0
3492	6	9	38	72	0
3496	1	1	84	0	39
3496	7	1	84	0	39
3496	1	1	86	80	39
3496	2	4	67	0	4
3496	2	4	64	50	4
3496	3	5	60	60	25
3496	3	5	52	60	25
3496	3	5	55	60	25
3496	7	1	86	80	39
3496	6	9	35	0	0
3496	6	9	38	0	0
3496	6	9	35	72	0
3496	6	9	42	72	0
3500	1	1	86	0	39
3500	7	1	86	0	39
3500	1	1	84	80	39
3500	3	5	55	0	25
3500	3	5	52	0	25
3500	3	5	60	0	25
3500	7	1	84	80	39
3504	2	4	64	0	4
3504	2	4	60	50	4
3504	3	5	52	59	25
3504	5	7	36	0	35
3504	6	9	35	0	0
3504	6	9	42	72	0
3504	6	9	38	72	0
3504	6	9	42	0	0
3508	3	5	52	0	25
3508	3	5	55	59	25
3512	1	1	84	0	39
3512	7	1	84	0	39
3512	1	3	52	0	1
3512	1	3	55	0	1
3512	1	3	60	0	1
3512	1	1	79	80	39
3512	2	4	55	50	4
3512	3	5	55	0	25
3512	3	5	60	59	25
3512	5	7	43	67	35
3512	7	1	79	80	39
3512	6	9	42	72	0
3512	6	9	42	0	0
3512	6	9	38	0	0
3516	1	1	79	0	39
3516	1	1	81	80	39
3516	7	1	81	80	39
3516	7	1	79	0	39
3516	2	4	60	0	4
3516	3	5	60	0	25
3516	4	6	76	0	48
3519	2	4	55	0	4
3520	1	3	69	60	1
3520	1	3	64	60	1
3520	1	3	60	60	1
3520	2	4	57	51	4
3520	3	5	69	59	25
3520	3	5	60	59	25
3520	3	5	64	59	25
3520	4	6	79	0	48
3520	4	6	88	48	48
3520	4	6	93	51	48
3520	5	7	45	67	35
3520	5	7	52	0	35
3520	5	7	43	0	35
3520	5	7	52	67	35
3520	6	9	42	72	0
3520	6	9	35	72	0
3520	6	9	42	0	0
3524	3	5	69	0	25
3524	3	5	64	0	25
3524	3	5	60	0	25
3528	1	1	81	0	39
3528	7	1	81	0	39
3528	1	1	86	80	39
3528	2	4	64	51	4
3528	3	5	69	59	25
3528	3	5	60	59	25
3528	3	5	64	59	25
3528	7	1	86	80	39
3528	6	9	42	72	0
3528	6	9	35	0	0
3528	6	9	35	72	0
3528	6	9	42	0	0
3532	1	1	86	0	39
3532	7	1	86	0	39
3532	1	1	84	80	39
3532	2	4	57	0	4
3532	3	5	60	0	25
3532	3	5	64	0	25
3532	3	5	69	0	25
3532	7	1	84	80	39
3536	1	3	60	0	1
3536	1	3	64	0	1
3536	1	3	69	0	1
3536	2	4	69	51	4
3536	3	5	69	60	25
3536	3	5	60	60	25
3536	3	5	64	60	25
3536	6	9	42	72	0
3536	6	9	42	0	0
3536	6	9	38	72	0
3536	6	9	35	0	0
3540	3	5	60	0	25
3540	3	5	64	0	25
3540	3	5	69	0	25
3540	5	7	45	0	35
3543	1	1	84	0	39
3543	7	1	84	0	39
3544	1	3	69	60	1
3544	1	3	60	60	1
3544	1	3	64	60	1
3544	1	1	86	80	39
3544	2	4	72	52	4
3544	2	4	69	0	4
3544	3	5	64	60	25
3544	3	5	60	60	25
3544	3	5	69	60	25
3544	5	7	45	67	35
3544	7	1	86	80	39
3544	6	9	38	0	0
3544	6	9	42	0	0
3544	6	9	42	72	0
3548	1	1	86	0	39
3548	7	1	86	0	39
3548	1	1	84	80	39
3548	5	7	45	0	35
3548	7	1	84	80	39
3548	6	9	38	72	0
3548	6	9	42	0	0
3552	1	3	60	0	1
3552	1	3	64	0	1
3552	1	3	69	0	1
3552	1	3	53	60	1
3552	1	3	57	60	1
3552	1	3	62	60	1
3552	2	4	57	0	4
3552	2	4	65	0	4
3552	2	4	72	0	4
3552	2	4	57	51	4
3552	2	4	64	0	4
3552	2	4	69	52	4
3552	2	4	65	52	4
3552	3	5	62	60	25
3552	3	5	57	60	25
3552	3	5	53	60	25
3552	3	5	69	0	25
3552	3	5	64	0	25
3552	3	5	60	0	25
3552	4	6	86	51	48
3552	4	6	81	48	48
3552	4	6	93	0	48
3552	4	6	88	0	48
3552	5	7	38	68	35
3552	6	9	42	72	0
3552	6	9	38	0	0
3552	6	9	35	72	0
3556	6	9	42	0	0
3556	6	9	38	72	0
3559	5	7	38	0	35
3560	1	1	84	0	39
3560	7	1	84	0	39
3560	1	1	86	80	39
3560	2	4	65	52	4
3560	2	4	69	0	4
3560	5	7	33	68	35
3560	7	1	86	80	39
3560	6	9	38	0	0
3560	6	9	35	0	0
3560	6	9	35	72	0
3560	6	9	42	72	0
3564	1	1	86	0	39
3564	7	1	86	0	39
3564	1	1	84	80	39
3564	5	7	29	68	35
3564	5	7	33	0	35
3564	7	1	84	80	39
3568	2	4	65	0	4
3568	2	4	62	52	4
3568	3	5	53	0	25
3568	3	5	57	0	25
3568	5	7	38	68	35
3568	5	7	29	0	35
3568	6	9	42	72	0
3568	6	9	35	0	0
3568	6	9	42	0	0
3568	6	9	38	72	0
3572	3	5	62	0	25
3576	1	1	84	0	39
3576	7	1	84	0	39
3576	1	1	79	80	39
3576	1	3	62	0	1
3576	1	3	57	0	1
3576	1	3	53	0	1
3576	2	4	57	52	4
3576	7	1	79	80	39
3576	6	9	42	0	0
3576	6	9	38	0	0
3576	6	9	42	72	0
3580	1	1	79	0	39
3580	7	1	79	0	39
3580	1	1	81	80	39
3580	2	4	62	0	4
3580	7	1	81	80	39
3580	4	6	86	0	48
3583	2	4	57	0	4
3583	5	7	38	0	35
3584	1	1	81	0	39
3584	1	1	79	80	39
3584	7	1	79	80	39
3584	7	1	81	0	39
3584	1	3	70	60	1
3584	1	3	62	60	1
3584	1	3	65	60	1
3584	2	4	58	52	4
3584	3	5	65	60	25
3584	3	5	62	60	25
3584	3	5	70	60	25
3584	4	6	86	54	48
3584	4	6	89	48	48
3584	4	6	81	0	48
3584	5	7	46	68	35
3584	6	9	42	72	0
3584	6	9	42	0	0
3584	6	9	35	72	0
3588	3	5	62	0	25
3588	3	5	70	0	25
3588	3	5	65	0	25
3592	1	1	79	0	39
3592	1	1	77	80	39
3592	7	1	77	80	39
3592	7	1	79	0	39
3592	2	4	65	52	4
3592	2	4	58	0	4
3592	3	5	70	60	25
3592	3	5	62	60	25
3592	3	5	65	60	25
3592	6	9	42	72	0
3592	6	9	35	72	0
3592	6	9	35	0	0
3592	6	9	42	0	0
3596	1	1	77	0	39
3596	7	1	77	0	39
3596	1	1	74	80	39
3596	3	5	62	0	25
3596	3	5	65	0	25
3596	3	5	70	0	25
3596	7	1	74	80	39
3600	1	3	65	0	1
3600	1	3	62	0	1
3600	2	4	70	52	4
3600	3	5	70	61	25
3600	3	5	65	61	25
3600	6	9	42	72	0
3600	6	9	38	72	0
3600	6	9	35	0	0
3600	6	9	42	0	0
3604	1	3	70	0	1
3604	3	5	65	0	25
3604	3	5	70	0	25
3604	5	7	46	0	35
3608	1	1	74	0	39
3608	7	1	74	0	39
3608	1	1	77	80	39
3608	1	3	65	60	1
3608	1	3	62	60	1
3608	1	3	70	60	1
3608	2	4	70	0	4
3608	2	4	74	52	4
3608	3	5	62	62	25
3608	3	5	70	62	25
3608	3	5	65	62	25
3608	5	7	46	68	35
3608	7	1	77	80	39
3608	6	9	42	72	0
3608	6	9	38	0	0
3608	6	9	42	0	0
3611	1	1	77	0	39
3611	7	1	77	0	39
3612	1	1	77	80	39
3612	2	4	65	0	4
3612	5	7	46	0	35
3612	7	1	77	80	39
3612	6	9	42	0	0
3612	6	9	38	72	0
3616	1	1	77	0	39
3616	7	1	77	0	39
3616	1	3	55	60	1
3616	1	3	60	60	1
3616	1	1	79	80	39
3616	1	3	62	0	1
3616	1	3	65	0	1
3616	1	3	70	0	1
3616	1	3	52	60	1
3616	2	4	67	52	4
3616	2	4	64	52	4
3616	2	4	64	0	4
3616	2	4	74	0	4
3616	3	5	65	0	25
3616	3	5	62	0	25
3616	3	5	60	62	25
3616	3	5	70	0	25
3616	3	5	52	62	25
3616	3	5	55	62	25
3616	4	6	76	54	48
3616	4	6	79	48	48
3616	4	6	89	0	48
3616	4	6	86	0	48
3616	5	7	36	69	35
3616	7	1	79	80	39
3616	6	9	42	72	0
3616	6	9	38	0	0
3616	6	9	35	72	0
3619	1	1	79	0	39
3619	7	1	79	0	39
3620	1	1	77	80	39
3620	3	5	55	0	25
3620	3	5	52	0	25
3620	3	5	60	0	25
3620	7	1	77	80	39
3620	6	9	38	72	0
3620	6	9	42	0	0
3624	1	1	77	0	39
3624	7	1	77	0	39
3624	1	1	74	80	39
3624	2	4	64	52	4
3624	2	4	67	0	4
3624	3	5	60	64	25
3624	3	5	55	64	25
3624	3	5	52	64	25
3624	7	1	74	80	39
3624	6	9	35	0	0
3624	6	9	38	0	0
3624	6	9	35	72	0
3624	6	9	42	72	0
3628	3	5	55	0	25
3628	3	5	52	0	25
3628	3	5	60	0	25
3632	2	4	60	52	4
3632	2	4	64	0	4
3632	3	5	52	64	25
3632	5	7	36	0	35
3632	6	9	42	0	0
3632	6	9	38	72	0
3632	6	9	42	72	0
3632	6	9	35	0	0
3636	1	1	74	0	39
3636	7	1	74	0	39
3636	1	1	77	80	39
3636	3	5	52	0	25
3636	3	5	55	64	25
3636	7	1	77	80	39
3640	1	3	55	0	1
3640	1	3	60	0	1
3640	1	3	52	0	1
3640	2	4	60	0	4
3640	2	4	55	52	4
3640	3	5	60	67	25
3640	3	5	55	0	25
3640	5	7	43	69	35
3640	6	9	42	72	0
3640	6	9	42	0	0
3640	6	9	38	0	0
3644	3	5	60	0	25
3644	4	6	76	0	48
3647	2	4	55	0	4
3647	5	7	43	0	35
3648	1	1	77	0	39
3648	7	1	77	0	39
3648	1	3	65	61	1
3648	1	3	57	61	1
3648	1	3	60	61	1
3648	1	1	81	80	39
3648	2	4	53	52	4
3648	3	5	65	68	25
3648	3	5	57	68	25
3648	3	5	60	68	25
3648	4	6	89	54	48
3648	4	6	84	48	48
3648	4	6	79	0	48
3648	5	7	41	69	35
3648	7	1	81	80	39
3648	6	9	42	72	0
3648	6	9	35	72	0
3648	6	9	42	0	0
3652	3	5	65	0	25
3652	3	5	60	0	25
3652	3	5	57	0	25
3656	2	4	60	52	4
3656	3	5	65	68	25
3656	3	5	60	68	25
3656	6	9	42	72	0
3656	6	9	35	72	0
3656	6	9	35	0	0
3656	6	9	42	0	0
3660	3	5	65	0	25
3660	3	5	60	0	25
3664	1	3	60	0	1
3664	1	3	57	0	1
3664	2	4	65	52	4
3664	3	5	65	68	25
3664	3	5	60	68	25
3664	3	5	57	68	25
3664	5	7	41	0	35
3664	6	9	42	72	0
3664	6	9	38	72	0
3664	6	9	35	0	0
3664	6	9	42	0	0
3668	1	1	82	80	39
3668	1	1	81	0	39
3668	7	1	82	80	39
3668	7	1	81	0	39
3668	1	3	65	0	1
3668	3	5	57	0	25
3668	3	5	65	0	25
3668	3	5	60	0	25
3672	1	1	82	0	39
3672	7	1	82	0	39
3672	1	3	65	62	1
3672	1	3	57	62	1
3672	1	3	60	62	1
3672	1	1	81	80	39
3672	2	4	65	0	4
3672	2	4	69	52	4
3672	3	5	65	67	25
3672	3	5	57	67	25
3672	3	5	60	67	25
3672	5	7	41	68	35
3672	7	1	81	80	39
3672	6	9	42	0	0
3672	6	9	38	0	0
3672	6	9	42	72	0
3676	1	1	81	0	39
3676	7	1	81	0	39
3676	1	1	79	80	39
3676	5	7	41	0	35
3676	7	1	79	80	39
3676	6	9	42	0	0
3676	6	9	38	72	0
3680	1	1	79	0	39
3680	7	1	79	0	39
3680	1	1	81	80	39
3680	1	3	69	62	1
3680	1	3	64	62	1
3680	1	3	61	62	1
3680	1	3	65	0	1
3680	1	3	60	0	1
3680	1	3	57	0	1
3680	2	4	53	0	4
3680	2	4	60	0	4
3680	2	4	69	0	4
3680	2	4	73	0	4
3680	2	4	57	52	4
3680	2	4	64	52	4
3680	2	4	76	52	4
3680	2	4	73	52	4
3680	3	5	64	67	25
3680	3	5	69	67	25
3680	3	5	57	0	25
3680	3	5	60	0	25
3680	3	5	65	0	25
3680	3	5	61	67	25
3680	4	6	84	0	48
3680	4	6	89	0	48
3680	4	6	88	48	48
3680	4	6	93	54	48
3680	5	7	45	68	35
3680	7	1	81	80	39
3680	6	9	38	0	0
3680	6	9	35	72	0
3680	6	9	42	72	0
3684	1	1	81	0	39
3684	7	1	81	0	39
3684	1	1	79	80	39
3684	2	4	57	0	4
3684	7	1	79	80	39
3684	6	9	38	72	0
3684	6	9	42	0	0
3688	2	4	73	52	4
3688	2	4	64	0	4
3688	2	4	76	0	4
3688	6	9	38	0	0
3688	6	9	35	72	0
3688	6	9	42	72	0
3688	6	9	35	0	0
3691	4	6	88	0	48
3695	1	1	79	0	39
3695	7	1	79	0	39
3696	1	1	77	80	39
3696	2	4	73	0	4
3696	2	4	69	52	4
3696	3	5	61	0	25
3696	7	1	77	80	39
3696	6	9	42	72	0
3696	6	9	38	72	0
3696	6	9	42	0	0
3696	6	9	35	0	0
3700	3	5	64	0	25
3700	3	5	69	0	25
3700	5	7	45	0	35
3704	1	1	77	0	39
3704	7	1	77	0	39
3704	1	3	61	0	1
3704	1	1	79	80	39
3704	1	3	69	0	1
3704	1	3	64	0	1
3704	2	4	64	51	4
3704	2	4	69	0	4
3704	4	6	93	0	48
3704	7	1	79	80	39
3704	6	9	50	72	0
3704	6	9	38	0	0
3704	6	9	42	0	0
3708	2	4	64	0	4
3708	6	9	50	72	0
3708	6	9	50	0	0
3712	1	1	79	0	39
3712	7	1	79	0	39
3712	1	3	62	60	1
3712	1	3	65	60	1
3712	1	3	70	60	1
3712	1	1	81	80	39
3712	2	4	58	49	4
3712	3	5	70	64	25
3712	3	5	65	65	25
3712	3	5	62	68	25
3712	4	6	89	48	48
3712	4	6	86	48	48
3712	5	7	46	63	35
3712	7	1	81	80	39
3712	6	9	35	72	0
3712	6	9	50	0	0
3712	6	9	49	72	0
3716	3	5	65	0	25
3716	3	5	62	0	25
3716	3	5	70	0	25
3720	1	1	81	0	39
3720	7	1	81	0	39
3720	1	1	86	80	39
3720	2	4	65	49	4
3720	3	5	62	66	25
3720	3	5	65	66	25
3720	3	5	70	66	25
3720	7	1	86	80	39
3720	6	9	42	72	0
3720	6	9	35	0	0
3720	6	9	49	0	0
3720	6	9	35	72	0
3724	1	1	86	0	39
3724	7	1	86	0	39
3724	1	1	84	80	39
3724	2	4	58	0	4
3724	3	5	70	0	25
3724	3	5	65	0	25
3724	3	5	62	0	25
3724	7	1	84	80	39
3728	1	3	70	0	1
3728	1	3	62	0	1
3728	1	3	65	0	1
3728	2	4	70	49	4
3728	3	5	70	64	25
3728	3	5	62	64	25
3728	3	5	65	64	25
3728	6	9	42	0	0
3728	6	9	35	0	0
3728	6	9	38	72	0
3728	6	9	42	72	0
3732	3	5	70	0	25
3732	3	5	65	0	25
3732	3	5	62	0	25
3732	5	7	46	0	35
3736	1	1	84	0	39
3736	1	1	86	80	39
3736	7	1	86	80	39
3736	7	1	84	0	39
3736	1	3	62	60	1
3736	1	3	65	60	1
3736	1	3	70	60	1
3736	2	4	74	50	4
3736	3	5	70	61	25
3736	3	5	65	61	25
3736	3	5	62	61	25
3736	5	7	46	65	35
3736	6	9	42	72	0
3736	6	9	38	0	0
3736	6	9	42	0	0
3740	1	1	86	0	39
3740	7	1	86	0	39
3740	1	1	84	80	39
3740	2	4	70	0	4
3740	5	7	46	0	35
3740	7	1	84	80	39
3744	1	3	52	60	1
3744	1	3	60	60	1
3744	1	3	70	0	1
3744	1	3	65	0	1
3744	1	3	62	0	1
3744	1	3	55	60	1
3744	2	4	74	0	4
3744	2	4	64	50	4
3744	2	4	65	0	4
3744	2	4	67	50	4
3744	2	4	64	0	4
3744	2	4	55	49	4
3744	3	5	55	61	25
3744	3	5	60	61	25
3744	3	5	52	61	25
3744	3	5	70	0	25
3744	3	5	65	0	25
3744	3	5	62	0	25
3744	4	6	76	48	48
3744	4	6	89	0	48
3744	4	6	79	48	48
3744	4	6	86	0	48
3744	5	7	36	65	35
3744	6	9	35	72	0
3744	6	9	42	0	0
3744	6	9	42	72	0
3748	2	4	55	0	4
3748	3	5	60	0	25
3748	3	5	52	0	25
3748	3	5	55	0	25
3748	6	9	38	72	0
3748	6	9	42	0	0
3752	1	1	84	0	39
3752	7	1	84	0	39
3752	1	1	86	80	39
3752	2	4	64	50	4
3752	2	4	67	0	4
3752	3	5	55	60	25
3752	3	5	52	60	25
3752	3	5	60	60	25
3752	7	1	86	80	39
3752	6	9	35	72	0
3752	6	9	38	0	0
3752	6	9	35	0	0
3752	6	9	42	72	0
3756	1	1	86	0	39
3756	7	1	86	0	39
3756	1	1	84	80	39
3756	3	5	52	0	25
3756	3	5	55	0	25
3756	3	5	60	0	25
3756	7	1	84	80	39
3760	2	4	64	0	4
3760	2	4	60	50	4
3760	3	5	52	59	25
3760	5	7	36	0	35
3760	6	9	38	72	0
3760	6	9	42	0	0
3760	6	9	35	0	0
3760	6	9	42	72	0
3764	3	5	55	59	25
3764	3	5	52	0	25
3768	1	1	84	0	39
3768	7	1	84	0	39
3768	1	1	81	80	39
3768	1	3	60	0	1
3768	1	3	55	0	1
3768	1	3	52	0	1
3768	2	4	55	50	4
3768	3	5	60	59	25
3768	3	5	55	0	25
3768	5	7	43	67	35
3768	7	1	81	80	39
3768	6	9	38	0	0
3768	6	9	42	72	0
3768	6	9	42	0	0
3772	2	4	60	0	4
3772	3	5	60	0	25
3772	4	6	76	0	48
3775	2	4	55	0	4
3776	1	1	81	0	39
3776	7	1	81	0	39
3776	1	3	69	60	1
3776	1	3	60	60	1
3776	1	3	64	60	1
3776	1	1	81	80	39
3776	2	4	57	51	4
3776	3	5	69	59	25
3776	3	5	60	59	25
3776	3	5	64	59	25
3776	4	6	93	51	48
3776	4	6	88	48	48
3776	4	6	79	0	48
3776	5	7	52	0	35
3776	5	7	52	67	35
3776	5	7	45	67	35
3776	5	7	43	0	35
3776	7	1	81	80	39
3776	6	9	42	72	0
3776	6	9	35	72	0
3776	6	9	42	0	0
3780	3	5	69	0	25
3780	3	5	60	0	25
3780	3	5	64	0	25
3784	1	1	81	0	39
3784	7	1	81	0	39
3784	1	1	86	80	39
3784	2	4	64	51	4
3784	3	5	60	59	25
3784	3	5	69	59	25
3784	3	5	64	59	25
3784	7	1	86	80	39
3784	6	9	42	0	0
3784	6	9	35	0	0
3784	6	9	35	72	0
3784	6	9	42	72	0
3788	1	1	86	0	39
3788	7	1	86	0	39
3788	1	1	84	80	39
3788	2	4	57	0	4
3788	3	5	60	0	25
3788	3	5	64	0	25
3788	3	5	69	0	25
3788	7	1	84	80	39
3792	1	3	69	0	1
3792	1	3	64	0	1
3792	1	3	60	0	1
3792	2	4	69	51	4
3792	3	5	69	60	25
3792	3	5	60	60	25
3792	3	5	64	60	25
3792	6	9	42	0	0
3792	6	9	35	0	0
3792	6	9	38	72	0
3792	6	9	42	72	0
3796	3	5	69	0	25
3796	3	5	60	0	25
3796	3	5	64	0	25
3796	5	7	45	0	35
3800	1	1	84	0	39
3800	7	1	84	0	39
3800	1	3	60	60	1
3800	1	3	69	60	1
3800	1	3	64	60	1
3800	1	1	86	80	39
3800	2	4	72	52	4
3800	2	4	69	0	4
3800	3	5	60	60	25
3800	3	5	64	60	25
3800	3	5	69	60	25
3800	5	7	45	67	35
3800	7	1	86	80	39
3800	6	9	42	0	0
3800	6	9	38	0	0
3800	6	9	42	72	0
3804	1	1	86	0	39
3804	7	1	86	0	39
3804	1	1	84	80	39
3804	5	7	45	0	35
3804	7	1	84	80	39
3804	6	9	38	72	0
3804	6	9	42	0	0
3808	1	3	60	0	1
3808	1	3	64	0	1
3808	1	3	62	60	1
3808	1	3	57	60	1
3808	1	3	53	60	1
3808	1	3	69	0	1
3808	2	4	69	52	4
3808	2	4	65	52	4
3808	2	4	57	51	4
3808	2	4	72	0	4
3808	2	4	65	0	4
3808	2	4	57	0	4
3808	2	4	64	0	4
3808	3	5	60	0	25
3808	3	5	57	60	25
3808	3	5	69	0	25
3808	3	5	53	60	25
3808	3	5	62	60	25
3808	3	5	64	0	25
3808	4	6	86	51	48
3808	4	6	81	48	48
3808	4	6	93	0	48
3808	4	6	88	0	48
3808	5	7	38	68	35
3808	6	9	38	0	0
3808	6	9	42	72	0
3808	6	9	35	72	0
3812	6	9	42	0	0
3812	6	9	38	72	0
3815	5	7	38	0	35
3816	1	1	84	0	39
3816	7	1	84	0	39
3816	1	1	86	80	39
3816	2	4	69	0	4
3816	2	4	65	52	4
3816	5	7	33	68	35
3816	7	1	86	80	39
3816	6	9	35	0	0
3816	6	9	38	0	0
3816	6	9	35	72	0
3816	6	9	42	72	0
3820	1	1	84	80	39
3820	1	1	86	0	39
3820	7	1	86	0	39
3820	7	1	84	80	39
3820	5	7	33	0	35
3820	5	7	29	68	35
3824	2	4	65	0	4
3824	2	4	62	52	4
3824	3	5	57	0	25
3824	3	5	53	0	25
3824	5	7	29	0	35
3824	5	7	38	68	35
3824	6	9	38	72	0
3824	6	9	42	72	0
3824	6	9	42	0	0
3824	6	9	35	0	0
3828	1	1	84	0	39
3828	1	1	81	80	39
3828	7	1	84	0	39
3828	7	1	81	80	39
3828	3	5	62	0	25
3832	1	3	53	0	1
3832	1	3	62	0	1
3832	1	3	57	0	1
3832	2	4	57	52	4
3832	6	9	42	72	0
3832	6	9	38	0	0
3832	6	9	42	0	0
3836	2	4	62	0	4
3836	4	6	86	0	48
3839	2	4	57	0	4
3839	5	7	38	0	35
3839	1	1	81	0	39
3839	7	1	81	0	39
3840	1	3	62	60	1
3840	1	1	79	80	39
3840	1	3	70	60	1
3840	1	3	65	60	1
3840	2	4	58	52	4
3840	3	5	65	60	25
3840	3	5	62	60	25
3840	3	5	70	60	25
3840	4	6	81	0	48
3840	4	6	86	54	48
3840	4	6	89	48	48
3840	5	7	46	68	35
3840	7	1	79	80	39
3840	6	9	42	0	0
3840	6	9	35	72	0
3840	6	9	49	72	0
3844	3	5	62	0	25
3844	3	5	70	0	25
3844	3	5	65	0	25
3847	1	1	79	0	39
3847	7	1	79	0	39
3848	1	1	77	80	39
3848	2	4	65	52	4
3848	2	4	58	0	4
3848	3	5	70	60	25
3848	3	5	62	60	25
3848	3	5	65	60	25
3848	7	1	77	80	39
3848	6	9	42	72	0
3848	6	9	35	72	0
3848	6	9	35	0	0
3848	6	9	49	0	0
3852	1	1	77	0	39
3852	7	1	77	0	39
3852	1	1	74	80	39
3852	3	5	70	0	25
3852	3	5	65	0	25
3852	3	5	62	0	25
3852	7	1	74	80	39
3856	1	3	65	0	1
3856	1	3	62	0	1
3856	2	4	70	52	4
3856	3	5	70	61	25
3856	3	5	65	61	25
3856	6	9	38	72	0
3856	6	9	35	0	0
3856	6	9	42	72	0
3856	6	9	42	0	0
3860	1	1	74	0	39
3860	7	1	74	0	39
3860	1	3	70	0	1
3860	1	1	81	80	39
3860	3	5	65	0	25
3860	3	5	70	0	25
3860	5	7	46	0	35
3860	7	1	81	80	39
3864	1	3	70	60	1
3864	1	3	65	60	1
3864	1	3	62	60	1
3864	2	4	74	52	4
3864	2	4	70	0	4
3864	3	5	62	62	25
3864	3	5	65	62	25
3864	3	5	70	62	25
3864	5	7	46	68	35
3864	6	9	42	72	0
3864	6	9	42	0	0
3864	6	9	38	0	0
3868	2	4	65	0	4
3868	5	7	46	0	35
3868	6	9	38	72	0
3868	6	9	42	0	0
3872	1	1	81	0	39
3872	7	1	81	0	39
3872	1	1	79	80	39
3872	1	3	60	60	1
3872	1	3	55	60	1
3872	1	3	62	0	1
3872	1	3	52	60	1
3872	1	3	70	0	1
3872	1	3	65	0	1
3872	2	4	74	0	4
3872	2	4	64	0	4
3872	2	4	64	52	4
3872	2	4	67	52	4
3872	3	5	60	62	25
3872	3	5	55	62	25
3872	3	5	52	62	25
3872	3	5	70	0	25
3872	3	5	65	0	25
3872	3	5	62	0	25
3872	4	6	79	48	48
3872	4	6	76	54	48
3872	4	6	89	0	48
3872	4	6	86	0	48
3872	5	7	36	69	35
3872	7	1	79	80	39
3872	6	9	42	72	0
3872	6	9	38	0	0
3872	6	9	35	72	0
3876	1	1	79	0	39
3876	7	1	79	0	39
3876	1	1	77	80	39
3876	3	5	55	0	25
3876	3	5	52	0	25
3876	3	5	60	0	25
3876	7	1	77	80	39
3876	6	9	38	72	0
3876	6	9	42	0	0
3880	1	1	77	0	39
3880	7	1	77	0	39
3880	1	1	74	80	39
3880	2	4	67	0	4
3880	2	4	64	52	4
3880	3	5	52	64	25
3880	3	5	55	64	25
3880	3	5	60	64	25
3880	7	1	74	80	39
3880	6	9	35	72	0
3880	6	9	42	72	0
3880	6	9	38	0	0
3880	6	9	35	0	0
3884	3	5	60	0	25
3884	3	5	55	0	25
3884	3	5	52	0	25
3888	2	4	64	0	4
3888	2	4	60	52	4
3888	3	5	52	64	25
3888	5	7	36	0	35
3888	6	9	35	0	0
3888	6	9	42	0	0
3888	6	9	38	72	0
3888	6	9	42	72	0
3892	1	1	74	0	39
3892	7	1	74	0	39
3892	1	1	77	80	39
3892	3	5	55	64	25
3892	3	5	52	0	25
3892	7	1	77	80	39
3896	1	3	55	0	1
3896	1	3	60	0	1
3896	1	3	52	0	1
3896	2	4	60	0	4
3896	2	4	55	52	4
3896	3	5	60	67	25
3896	3	5	55	0	25
3896	5	7	43	69	35
3896	6	9	42	72	0
3896	6	9	38	0	0
3896	6	9	42	0	0
3900	3	5	60	0	25
3900	4	6	76	0	48
3903	2	4	55	0	4
3903	5	7	43	0	35
3904	1	1	77	80	39
3904	1	1	77	0	39
3904	4	6	79	0	48
3904	7	1	77	80	39
3904	7	1	77	0	39
3904	1	3	65	66	1
3904	1	3	62	66	1
3904	1	3	57	66	1
3904	2	4	62	50	4
3904	2	4	50	50	4
3904	5	7	38	68	35
3904	6	9	42	72	0
3904	6	9	35	72	0
3904	6	9	42	0	0
3908	5	7	38	0	35
3912	5	7	38	68	35
3912	6	9	42	72	0
3912	6	9	35	72	0
3912	6	9	35	0	0
3912	6	9	42	0	0
3916	5	7	38	0	35
3916	6	9	35	72	0
3916	6	9	35	0	0
3920	5	7	38	68	35
3920	6	9	42	72	0
3920	6	9	38	72	0
3920	6	9	35	0	0
3920	6	9	42	0	0
3924	5	7	38	0	35
3926	1	3	62	0	1
3926	1	3	57	0	1
3926	1	3	65	0	1
3926	2	4	50	0	4
3926	2	4	62	0	4
3928	1	3	65	67	1
3928	1	3	62	67	1
3928	1	3	57	67	1
3928	2	4	57	55	4
3928	2	4	50	55	4
3928	2	4	62	55	4
3928	5	7	38	68	35
3928	6	9	42	72	0
3928	6	9	42	0	0
3928	6	9	38	0	0
3932	6	9	42	0	0
3932	6	9	38	72	0
3936	1	1	77	0	39
3936	7	1	77	0	39
3936	1	3	57	67	1
3936	6	9	42	72	0
3936	6	9	38	0	0
3936	6	9	35	72	0
3940	6	9	38	72	0
3940	6	9	42	0	0
3944	6	9	42	72	0
3944	6	9	35	72	0
3944	6	9	38	0	0
3944	6	9	35	0	0
3950	1	3	57	0	1
3952	1	1	77	80	39
3952	1	3	62	68	1
3952	7	1	77	80	39
3952	6	9	35	0	0
3952	6	9	42	0	0
3952	6	9	38	72	0
3960	1	1	77	0	39
3960	7	1	77	0	39
3960	1	1	79	80	39
3960	5	7	38	0	35
3960	7	1	79	80	39
3960	6	9	38	72	0
3960	6	9	38	0	0
3962	6	9	38	72	0
3962	6	9	38	0	0
3964	6	9	38	72	0
